"API","Region","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"INTL.4418-1-ABW-QBTU.A","        Aruba","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001023642489938382","0.00036202822727487445","0.0003872780753600212","0.0004640512621053998","0.0005220576698685748","0.0005425305196673424","0.0005971247857973895","0.0005380523337842396","0.000490324752680485","0.0005288819531348308","0.0005527669445667263","0.0005527669445667263","0.0005527669445667263","0.0005527669445667263","0.0005527669445667263"
"INTL.4418-1-AUS-QBTU.A","        Australia","0.04787855668653554","0.051729568268528515","0.051158057812945405","0.04519141511112497","0.04503656940370072","0.05034183761781036","0.0532178729979331","0.05010543580510861","0.05298391928684855","0.05717710534001533","0.05559227955615957","0.06148042796479396","0.05880899387737879","0.06318718080966795","0.062219410638909775","0.06116276677913164","0.06299955502158934","0.06710475142243127","0.06397842965327784","0.06809845866980047","0.06715902567527803","0.07071403223852525","0.07114919630156426","0.07365620036372383","0.07486581157295825","0.09382168081135217","0.09990764209488967","0.10029257387513998","0.10137049201398818","0.08816462771994191","0.10023325877656068","0.11432513924765907","0.11943741144843492","0.14577012830863237","0.15539060227135612","0.14807936895274287","0.16240090940583077","0.17017570469934273","0.1918688249954771","0.2215054297582979","0.2464489259372729","0.29412361184185587","0.3230258289521893","0.3435751056843279"
"INTL.4418-1-AUT-QBTU.A","        Austria","0.10044908651149768","0.10568437863297962","0.10727864132139782","0.10646519280956139","0.10479539790735884","0.11256158227058458","0.11370917590555803","0.09559084383946011","0.1302129969556086","0.1291540530003568","0.11866203349160562","0.11925627415768732","0.1318610353633301","0.1384511179082484","0.13347347629345116","0.14488457395182422","0.13424715240764215","0.14087221140438302","0.14523814862820428","0.15568181412984963","0.1592120204461014","0.1573626564984842","0.15497898316984068","0.13405502918446005","0.15176646565028476","0.15833991698202746","0.16976079435229063","0.18856450469240407","0.19484294000018745","0.2070524172933129","0.19625836680834452","0.1818398740254691","0.2128669730163983","0.20939614974206153","0.21183992134971366","0.20624423433431818","0.21687565165401548","0.21592176226782833","0.21195966416051382","0.23222918717727856","0.23461893366403963","0.23163170503185312","0.22028996076572835","0.24238251831854313"
"INTL.4418-1-AZE-QBTU.A","        Azerbaijan","--","--","--","--","--","--","--","--","--","--","--","--","0.005903005025311337","0.008107248520311985","0.006179388497594699","0.0052546981150170275","0.0051966917072538525","0.005783580068151858","0.006588845493570052","0.005087503174993758","0.005183043140721341","0.004394838423468787","0.00682428326625588","0.008339274151364685","0.009304910233539892","0.010164769925088133","0.008506469091387954","0.00798441142151938","0.007540833009212747","0.007803567914963599","0.01164563939386566","0.009038763186155914","0.006152091364529676","0.005849247993933709","0.005179780005273247","0.0064123352668825325","0.007619110658406214","0.006885889423439514","0.007125894185694559","0.006667907575324195","0.005008659802317917","0.005707517510903696","0.006840782951134244","0.007098037476434327"
"INTL.4418-1-BHR-QBTU.A","        Bahrain","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000002729713306502352","0.000002729713306502352","0.000028320775554961902","0.000028320775554961902","0.000028320775554961902","0.000028320775554961902","0.00004094569959753528","0.00006483069102943086","0.00006483069102943086","0.0001364856653251176","0.0003002684637152587","0.0003241534551471543"
"INTL.4418-1-BGD-QBTU.A","        Bangladesh","0.0021325885207049626","0.0017845500741259126","0.0022588377611306963","0.0022588377611306963","0.003060691044915762","0.0025215726668815475","0.001535463734907573","0.0017470165161615054","0.002279310610929464","0.0031084610277795533","0.0029856239289869474","0.0028320775554961904","0.0026887676069048167","0.0020541092631430197","0.0028627868301943416","0.002060933546409276","0.002497687675449652","0.002429513085619756","0.002920963845039173","0.0028153580614938634","0.0031988827810574437","0.003357547366997893","0.0036066337062162328","0.003814774345837037","0.004155988509149831","0.004384601998569403","0.004725816161882197","0.0026000519244434904","0.0032790681094359503","0.0016066426894443592","0.0028515799650133673","0.003341724710221999","0.003102819993628279","0.0036721279247877445","0.00269564989257867","0.0027601665705738678","0.004254336591438323","0.004438516236472449","0.004800108445648835","0.004102894305285227","0.004272973365024188","0.004651721086301389","0.0054365136619208155","0.005900564924026215"
"INTL.4418-1-BRB-QBTU.A","        Barbados","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000682428326625588","0.00005007367848690767","0.000048302004947268316","0.000039410335866778736","0.00005979948219113465","0.00007200038863334278","0.00010340669226417013","0.00014327804726719506","0.00013809293204046437","0.00016527336026123644","0.0002427480761260873","0.00029222412980644245","0.0003027912142550321","0.0003133583074769859"
"INTL.4418-1-BLR-QBTU.A","        Belarus","--","--","--","--","--","--","--","--","--","--","--","--","0.00005800640776317498","0.00006483069102943086","0.00006483069102943086","0.0000682428326625588","0.00005459426613004704","0.00007165497429568673","0.00009553996572758232","0.00006483069102943086","0.00009212782409445437","0.0001023642489938382","0.00009553996572758232","0.00009553996572758232","0.00011601281552634996","0.00012624924042573378","0.0001426759222738462","0.00026121884282124353","0.0007755042037259997","0.001697188423022649","0.0025503430879469935","0.002379267546707673","0.0025974927890049285","0.0028440527363622846","0.0028699260254569656","0.0029531057798442965","0.0031514620057395294","0.004481536713344666","0.004389867976055014","0.005938645841030197","0.0078007077962441536","0.007269906763451067","0.006990632171161439","0.0074440794313858595"
"INTL.4418-1-BEL-QBTU.A","        Belgium","0.0038956306397163634","0.004171525877203797","0.003712101236892863","0.0033176734974904947","0.0034738801958075377","0.004075559170642813","0.005888950441925644","0.006732446454240921","0.007058172974683771","0.007400879199929925","0.00844223642518168","0.00922064273571636","0.010171584207939286","0.00989759683511459","0.010307067831671088","0.011919326754237266","0.01168308494817716","0.01023946142542568","0.011589796395902536","0.013479597518849227","0.01523622043375863","0.017975173123774602","0.018317442330880757","0.017569800297327295","0.02106131022491983","0.0242491125460432","0.03326675185537714","0.0389986467781524","0.04751421579543094","0.07102875443493387","0.08154911610255484","0.09221887209850532","0.098439076526955","0.09894770366689926","0.10273186298667018","0.10838061921254656","0.1061328491669001","0.11610155251281573","0.116952481099187","0.12269301090360762","0.1366922859015951","0.13145755857122632","0.13618889311416627","0.14077651852327483"
"INTL.4418-1-BLZ-QBTU.A","        Belize","0.00041553737996341165","0.0004181374610890672","0.0004181775431528165","0.00042081819556252813","0.00041761733469936334","0.0004178973463222461","0.0004178573446618342","0.0004167772998307152","0.00041297714209159264","0.0004172973214160688","0.00041609727160371433","0.00041745732805771607","0.00041369717197900534","0.0004123771171854154","0.0004126571288082981","0.0005489827874917685","0.000618345666645858","0.000640562588838581","0.0006303685656992336","0.0006656500301824558","0.000318011600207524","0.0003125521735945193","0.0003016333203685099","0.0002095054962740555","0.0002163297795403114","0.00023475534435920227","0.0006070199965334606","0.0006059963540435222","0.0006981241781379765","0.0006421650553546783","0.0019336674637758736","0.0014432499072432332","0.0020064156834506152","0.0017186168373313812","0.0015041926368889375","0.0016851989502025945","0.0018297031483655627","0.0019143105602984446","0.002062667618388128","0.002416582808902429","0.002082866656821377","0.0018269535342330056","0.002215809419206651","0.0021509474729108588"
"INTL.4418-1-BEN-QBTU.A","        Benin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000005800640776317498","0.000005800640776317498","0.000005800640776317498","0.000005800640776317498","0.00000682428326625588","0.00000682428326625588","0.00000682428326625588","0.00000682428326625588","0.00000341214163312794","0.00000341214163312794","0.00004308978859560864","0.00003306537249640745","0.00003297536876048086","0.000013172546773611144","0.000013168546607569964","0.00000341214163312794","0.00000341214163312794","0.00000682428326625588","0.00000682428326625588","0.00002047284979876764","0.0000341214163312794","0.00002047284979876764","0.000017401922328952493","0.000027638347228336313","0.000024226205595208374","0.000058347621926487776","0.00006183841342425932","0.0001128054023912097"
"INTL.4418-1-BMU-QBTU.A","        Bermuda","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00006630925240240263","0.00007750071694411856","0.00007630066713176407","0.00007594065218805772","0.00007512311825339123","0.00007499561296082856","0.00007439558805465131","0.00007907528230207868","0.00006898086329715682","0.00006344263341314083","0.00006048971084154054","0.00005829841988418124","0.00005709837007182675","0.00005724837629837106","0.00005706236857745611","0.00005591632100665757","0.000055394299338283366","0.0000598869858232855","0.0000591784564132412","0.00005788490271967409","0.00005264018501892981","0.00005264018501892981","0.00005592149340535646","0.00005629575634747688"
"INTL.4418-1-BTN-QBTU.A","        Bhutan","0.00002047284979876764","0.00002388499143189558","0.00002729713306502352","0.00002729713306502352","0.00002729713306502352","0.00002729713306502352","0.001023642489938382","0.0039853814274934335","0.00521716455705262","0.00521716455705262","0.005258110256650156","0.0053127045227802025","0.005473075179537216","0.005473075179537216","0.005657330827726124","0.005851822900814417","0.006319286304552945","0.006210097772292851","0.006083848531867117","0.006080436390233989","0.006114557806565268","0.006554724077238773","0.007431644476952653","0.008537178366086105","0.007946877863554972","0.008939811078795204","0.015265921666614404","0.022158447765532843","0.023513067993884633","0.02363931723431037","0.024755087548343206","0.023799687891067383","0.023014895315447956","0.025696838639086516","0.02439681267686477","0.026382679107345233","0.026887676069048166","0.02610629563506187","0.023509655852251506","0.0295047887016573","0.038799462510297804","0.0369296088953437","0.03675558967205417","0.038098480663542086"
"INTL.4418-1-BOL-QBTU.A","        Bolivia","0.004125447392771691","0.004140506926791449","0.004307724914001374","0.004379186519980618","0.004419855461890337","0.0042827987728628406","0.004235413805980513","0.004301075531504999","0.00475392532865358","0.004700515111671723","0.004563933442361617","0.005064194207471793","0.004986072964770536","0.005087230163661448","0.005015956205181184","0.004797479136509966","0.0054165448330432365","0.0058029488721232595","0.005621259330449769","0.006588325471984699","0.007214789475611135","0.0077507997246313515","0.007991245705200739","0.007258455288116673","0.00782195667825491","0.007193170578241569","0.007689546782109153","0.008309070097637535","0.008437662235313588","0.008533694221464237","0.00813170553548777","0.008765947861981285","0.008715013747778918","0.009789881363999163","0.00884833128159942","0.010259323849886565","0.007575674455431439","0.008998238504034212","0.012870409967281383","0.01680846229788798","0.01777868885491274","0.021214004722706015","0.021807025072000018","0.021365743261160457"
"INTL.4418-1-BIH-QBTU.A","        Bosnia and Herzegovina","--","--","--","--","--","--","--","--","--","--","--","--","0.01151256587017367","0.007994647846418764","0.011683172951830067","0.01230759487069248","0.017415570895485007","0.015723148645453548","0.015392170907040138","0.018688299724641727","0.0172074302558642","0.017500874436313204","0.017794318616762207","0.015204503117218101","0.020196466326484277","0.020261297017513707","0.019783597188875797","0.01351549300881977","0.016439698388410414","0.021076798867831287","0.027112877416834612","0.014822343254307771","0.014242279176676021","0.024454819084627946","0.020080453510957927","0.01878383969036931","0.019142114561847744","0.013734556101816021","0.02273969189214674","0.022100029340667425","0.017072397650853544","0.025106508135310075","0.02065395931636516","0.023533703545312916"
"INTL.4418-1-BWA-QBTU.A","        Botswana","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000341214163312794","0.00000682428326625588","0.00001023642489938382","0.00001023642489938382","0.0000170607081656397","0.0000170607081656397","0.00002047284979876764","0.00002047284979876764","0.00002047284979876764","0.00002047284979876764","0.000021652618241271425","0.00002047284979876764"
"INTL.4418-1-BRA-QBTU.A","        Brazil","0.5415592966472613","0.5563297276666468","0.6310299240745837","0.7214325001560222","0.8476691831343532","0.8998887173846685","0.8850670738959737","0.9206606760405815","0.9709676830500595","0.9923315527488532","1.0020370702229031","1.063124517474688","1.0681762536390476","1.0983666839751491","1.155960202575193","1.201091516287844","1.2840388035866928","1.3644958355887868","1.3767140482118545","1.3662234362543448","1.358303232561004","1.2640814700415275","1.3621684982812223","1.4868141381537805","1.5479395404469023","1.6461040607907456","1.69210138139572","1.9082184821329116","2.0258240623417345","2.1096447436087673","2.3191450712703556","2.327978044630723","2.332357393619616","2.3903147393954858","2.451714584504213","2.5081960436473976","2.588175194259212","2.6313192609656944","2.879807575599049","3.050354834028549","3.028697685372696","2.8662028103222488","3.1813093105931416","3.35370152272016"
"INTL.4418-1-VGB-QBTU.A","        British Virgin Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000003753355796440734","0.000004776998286379116","0.000004776998286379116","0.000004776998286379116","0.000004776998286379116","0.000005459426613004704","0.000005459426613004704","0.000007847925756194262","0.00001364856653251176","0.00001364856653251176","0.00001364856653251176","0.00001364856653251176","0.00001364856653251176","0.00001364856653251176"
"INTL.4418-1-BRN-QBTU.A","        Brunei","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000682428326625588","0.00000682428326625588","0.00000682428326625588","0.00000341214163312794","0.00000341214163312794","0.00000682428326625588","0.00000682428326625588","0.00000682428326625588","0.00000682428326625588","0.00001364856653251176","0.0000170607081656397","0.0000170607081656397"
"INTL.4418-1-BGR-QBTU.A","        Bulgaria","0.012536208360112051","0.012215467046598025","0.010297843448780123","0.011321485938718505","0.011007568908470735","0.007554481575745259","0.007854750039460517","0.008571299782417385","0.008765791855505679","0.009083121027386577","0.006343171295984841","0.00824714632727023","0.006967593214847253","0.006561548360505029","0.004957841792934897","0.00781721648149611","0.009861089319739747","0.009301498091906765","0.010482021093731229","0.009594652260317782","0.009181548112954381","0.005868883608980057","0.007523079272280473","0.010293765279501137","0.010894200202697605","0.014838786936861558","0.014455025007451737","0.009927220064732562","0.010506578630146545","0.013360723197969045","0.020457610179615976","0.014150623520259314","0.018590070300352576","0.025884274041401048","0.028950068071482236","0.03367137846778965","0.028886509849629354","0.026972416887611143","0.04593501543327375","0.0422615161154795","0.039933983066906695","0.05661359862201905","0.05471902946517921","0.053927997920461726"
"INTL.4418-1-BFA-QBTU.A","        Burkina Faso","0","0","0","0","0","0","0","0","0","0","0.00003070927469815146","0.00004435784123066322","0.0000682428326625588","0.00016037065675701318","0.0002456741975852117","0.00032074131351402636","0.00038898414617658515","0.0003923962878097131","0.00026614704738397933","0.0004196934208747366","0.00033097773841341016","0.00018084350655578083","0.00021837706452018817","0.00032756559678028224","0.0003425790199660452","0.00033950809249623005","0.0002726301164869224","0.0003763592221340118","0.00045927426381902074","0.00044699055393976014","0.0004162812792416087","0.0003070927469815146","0.00036168701311156166","0.00039580842944284103","0.0003446263049459219","0.00036168701311156166","0.0005473467195809251","0.0005541330012697898","0.001200213819162181","0.001184541168612831","0.001524671286928465","0.0015227272062324506","0.0013604074685718717","0.0014842007559985027"
"INTL.4418-1-MMR-QBTU.A","        Burma","0.0026887676069048167","0.002903732529791877","0.003128933877578321","0.003354135225364765","0.00341214163312794","0.0033882566416960445","0.003517918023754906","0.003456499474358603","0.0031596431522764724","0.003865956470333956","0.004029739268724097","0.00419010992548111","0.005128448874591294","0.005759695076719962","0.005452602329738448","0.0054867237460697275","0.005575439428531054","0.005694864385690532","0.0032074131351402637","0.0035076815988555224","0.0063909412788486315","0.006155503506162804","0.007203030987533081","0.0070801938887404756","0.008216437052572079","0.010246187304607324","0.01136520975363164","0.012368309390865535","0.013910537406548745","0.01795373723400142","0.021139304662357583","0.02568367729277782","0.028329971936690578","0.03211995025327984","0.03229634657523934","0.03409628928829172","0.035365543973241674","0.03962772789041128","0.04437396589997522","0.038494333844842514","0.03257260504233391","0.03504777108294266","0.03385190358259196","0.03490231073533729"
"INTL.4418-1-BDI-QBTU.A","        Burundi","0.00000682428326625588","0.00000682428326625588","0.00000682428326625588","0.00007847925756194262","0.00013307352369198967","0.00015695851512388524","0.00020814063962080434","0.00032074131351402636","0.0003514505882121778","0.0003480384465790499","0.0003650991547446896","0.0003753355796440734","0.0003548627298453058","0.0003685112963778175","0.00038898414617658515","0.000399220571075969","0.000399220571075969","0.0004094569959753528","0.00037192343801094546","0.00033097773841341016","0.0003343898800465381","0.00038898414617658515","0.00042992984577412045","0.000341214163312794","0.0003070927469815146","0.0003241534551471543","0.00031391703024777047","0.00039580842944284103","0.00037874772127720135","0.0004094569959753528","0.0005329649226130648","0.0004984646905576855","0.0005382103403428663","0.0005479017426191391","0.0005484107637478794","0.0005370282912776971","0.0005659306909750468","0.0007193516592604131","0.000881045370935547","0.0009591308121507353","0.0009797681687779467","0.000931218053531974","0.0009321439592930003","0.000933157607469089"
"INTL.4418-1-CPV-QBTU.A","        Cabo Verde","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000682428326625588","0.0000170607081656397","0.00002047284979876764","0.00002388499143189558","0.00002388499143189558","0.00002729713306502352","0.00002729713306502352","0.00002729713306502352","0.00002047284979876764","0.00002047284979876764","0.0000170607081656397","0.00002047284979876764","0.00002047284979876764","0.00002388499143189558","0.00002388499143189558","0.00002047284979876764","0.00002388499143189558","0.00001364856653251176","0.0000853035408281985","0.00024226205595208374","0.000283207755549619","0.0003070927469815146","0.0002900320388158749","0.000283207755549619","0.0002559106224845955","0.00030368060534838667","0.000283207755549619","0.0002490863392183396","0.000283207755549619","0.0004981726784366792","0.0004981726784366792"
"INTL.4418-1-KHM-QBTU.A","        Cambodia","0.00016719494002326906","0.00018084350655578083","0.0001876677898220367","0.0001364856653251176","0.0001023642489938382","0.0001194249571594779","0.0001364856653251176","0.0001535463734907573","0.000170607081656397","0.00018425564818890875","0.00021155278125393228","0.00021837706452018817","0.00022861348941957197","0.00023543777268582785","0.00024226205595208374","0.0002490863392183396","0.00026273490575085136","0.00019449207308829257","0.000170607081656397","0.00015013423185762935","0.00016037065675701318","0.00010577639062696614","0.0001023642489938382","0.00021418789063356068","0.00022916551233325504","0.0002935381843509706","0.0003193982577656996","0.00032534550462742643","0.00032107132721242385","0.0003195448638511089","0.00031557669913825676","0.00037960735695945127","0.0019622530503227618","0.0035693027566618112","0.0064615138082135745","0.0071726193251883934","0.009328594816653124","0.00982597546221365","0.017717674235363353","0.015725011822791377","0.015464605113680646","0.020534279948645463","0.023600848237517232","0.021011032737973123"
"INTL.4418-1-CMR-QBTU.A","        Cameroon","0.004606391204722719","0.006107733523299012","0.006919823231983462","0.006834519691155264","0.007185970279367441","0.007830865048028622","0.007837689331294879","0.00785133789782739","0.008492820524855442","0.0088783925293989","0.008902277520830795","0.009014878194724017","0.008953459645327715","0.00896028392859397","0.009079708885753449","0.009298085950273637","0.009687070096450222","0.010444565539004625","0.010526456938199695","0.01126347953095533","0.01162857868570002","0.011734355076326985","0.010748246144353012","0.011918610724515895","0.013242521678169535","0.012740936858099728","0.019525163461660725","0.013748062662454071","0.015055662939074793","0.014259663898290998","0.01496940615867898","0.01545598955606115","0.014999415404319927","0.015438060411847969","0.015484230328295287","0.015085055959137094","0.015154728651151073","0.017601589716860717","0.017399405424479382","0.017584567910309826","0.018287197275451684","0.018308058941389656","0.018322475149152858","0.01842096909242783"
"INTL.4418-1-CAN-QBTU.A","        Canada","0.869270442238217","0.9167082589749764","0.8919707818419165","0.9194728780607079","0.9900373750380379","1.0429019783722515","1.0680867907578593","1.0913539805456907","1.059730851914767","1.0158032045408367","1.0440644956266831","1.0834199912171203","1.1153204173582676","1.14326026510146","1.1735751054272037","1.1934616908909759","1.262320489121386","1.255482117270333","1.196229351772628","1.2551174078628917","1.300857469056939","1.2213463003127099","1.2830247906006191","1.2398352388639848","1.2483150512573111","1.3129616786454268","1.2872965775638956","1.3463254912638094","1.3844819878634496","1.3800135106521916","1.3424338535179223","1.4378492151558129","1.460622916269015","1.5282585906085466","1.5108689951316256","1.5300611319435429","1.5855764659162435","1.6097986242348459","1.5805500670428327","1.5600767784522718","1.5772151921878588","1.5760982781138553","1.617991231524155","1.5157146242213744"
"INTL.4418-1-CYM-QBTU.A","        Cayman Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000682428326625588","0.00003070927469815146","0.0000511821244969191","0.00006141854939630292","0.0000682428326625588","0.00007506711592881468","0.00007705934941558256","0.00007847925756194262"
