Data;PETR4;VALE5;ITUB4;BBDC4;VALE3;PETR3;USIM5;GGBR4;BBAS3;CSNA3;IBOV
16/10/2009;31.62636962;32.77525646;29.163616;23.86350807;37.44214268;38.47022461;24.89295308;26.67148877;22.8580618;23.41027016;66200
19/10/2009;32.46047168;33.79565672;29.49828045;24.03926222;38.56747559;39.5308523;25.74805452;27.58800297;22.96781561;24.25804949;67239
20/10/2009;31.71325525;33.06096853;28.92456997;23.43388681;37.87241703;38.82975942;24.77418899;27.01402438;22.26539118;23.62221499;65303
21/10/2009;31.88702652;33.28137499;28.68552394;23.43388681;38.15375026;38.64999201;24.80269237;27.17140561;22.28002502;24.46999432;65485
22/10/2009;32.14768341;34.04055279;29.24329802;24.02624339;38.8239853;38.79380594;24.69817997;27.49542578;22.71904029;24.60486831;66134
23/10/2009;31.71325525;33.46912864;28.96441098;23.79190453;38.15375026;38.11967817;24.23262474;26.67148877;22.24344042;24.26190303;65058
26/10/2009;31.88702652;33.88545195;28.92456997;23.59662214;38.39371095;38.2904572;24.27537981;26.49559211;22.00198202;23.73782127;65085
27/10/2009;31.23538428;32.36709636;28.17555907;23.16700088;36.94567228;37.32870159;23.20650301;25.45872757;21.29224066;23.04418363;63161
28/10/2009;29.74964;30.89771998;26.29506361;21.90417476;35.34041799;36.1781902;21.71007549;23.6349569;19.82885642;21.88812091;60162
29/10/2009;31.33095848;33.55076066;27.99229044;23.17351029;38.47645602;37.57138758;22.35615213;25.45872757;21.32882527;23.08271906;63720
30/10/2009;30.44472504;32.20383231;26.69347367;22.49653134;37.06978988;36.40289945;21.8525924;24.34780128;20.64103468;22.46615227;61545
3/11/2009;30.88784176;33.43647583;28.10594486;22.9782279;38.47645602;36.89725982;21.80983732;24.63479057;21.27760682;22.58175854;62643
4/11/2009;31.01817021;33.94259436;29.01464529;22.81187067;38.84053431;37.03208537;22.04261494;25.44946985;21.91417896;23.27539618;63912
5/11/2009;31.62636962;34.20381683;29.25377698;22.95513678;39.00602444;37.91294565;22.28014312;25.96790212;21.91417896;23.42183079;64815
6/11/2009;31.32226991;33.96708397;29.12624008;22.78582229;38.75778924;37.39162018;22.70769384;25.19951144;21.69467133;23.00564821;64466
9/11/2009;32.21719191;35.10176906;29.77189565;23.11793916;40.08998482;38.38034091;23.45828288;25.96790212;22.60928648;23.12125448;66214
10/11/2009;32.50391449;34.81605699;30.15450635;23.24818107;39.65143596;38.91964312;23.68155937;26.1993451;22.8580618;22.98252695;66303
11/11/2009;32.66899719;34.55483452;30.17044847;23.2156206;39.5769654;39.18929423;23.70531219;26.33821089;22.77025874;22.9863805;66431
12/11/2009;32.01735496;33.14260056;29.29363226;22.72721343;38.14547575;38.1106898;22.80270511;25.20876915;22.73367414;22.73590024;64447
13/11/2009;32.26063473;33.55076066;30.2740722;22.9225763;38.80743628;38.47022461;23.27776147;25.57907792;23.50713026;22.63956168;65325
16/11/2009;32.4778488;34.80789379;30.48929072;23.44354394;40.35476903;38.64999201;23.84782909;26.1530565;23.43367047;23.3409064;66627
17/11/2009;33.36408224;35.34666512;30.67262502;23.70402776;40.88433746;39.68365459;23.84782909;26.36190966;23.43367047;23.47578038;67405
18/11/2009;33.19031098;34.53034491;30.29001431;23.46959232;40.18100439;39.35108489;23.73856613;26.02774461;22.69907265;23.12896157;66515
19/11/2009;33.45096787;34.69360896;29.56464818;22.97467306;40.27202396;39.45894533;23.47728514;26.25980367;22.5154232;23.20603241;66327
23/11/2009;33.75506758;34.99564743;30.20233269;23.34586251;40.70229831;39.54882904;23.42027837;26.26908604;22.6843807;23.06345134;66809
24/11/2009;34.01572447;35.18340108;30.36175382;23.57378585;40.9339845;39.8005034;23.8858336;26.25052131;22.62561287;22.87848131;67317
25/11/2009;34.27638136;35.40380754;30.91972777;23.67146728;41.62076855;40.31284051;24.46540236;26.45473329;22.64765081;22.94013799;67917
26/11/2009;33.40752505;34.67728255;29.9074036;23.14398755;40.37959255;39.18929423;23.990346;25.77712082;22.1775082;22.577905;66391
27/11/2009;33.79851039;35.02013704;30.0907379;23.31981413;41.04155308;39.75556155;23.96659318;25.79568555;22.61092092;22.60102625;67082
30/11/2009;33.71162476;34.58748733;30.25015903;23.76914872;40.5616317;39.64770111;24.32288545;25.15520253;22.69907265;22.54322312;67044
1/12/2009;34.57179251;35.02013704;31.3760282;24.22499541;41.28978828;40.53754976;24.49390574;26.03702697;22.57419102;23.00950175;68408
2/12/2009;34.24162711;34.70177216;31.7348392;24.26704167;40.95880802;40.08813125;24.53666081;26.54755691;22.33177374;23.34475994;68614
3/12/2009;34.14605292;34.53034491;31.3760282;24.33218809;40.50371015;39.56680578;24.41789672;26.68679235;22.40523353;23.28310326;68314
4/12/2009;33.36408224;33.75484071;31.33616031;24.26704167;39.75900455;38.76684083;24.29913263;26.40832147;22.26565994;23.04418363;67603
7/12/2009;33.36408224;33.91810476;31.93417864;25.11984082;39.8252006;38.89267801;24.68867884;27.19732229;22.84599222;23.1597899;68512
8/12/2009;32.66030863;33.57525027;31.77470708;24.98759633;39.46939682;37.84103869;23.89533473;26.64038054;22.69907265;22.78984983;67728
9/12/2009;32.66030863;33.87728874;31.76673351;24.98098411;39.88312215;37.92193402;23.51528964;27.18803993;22.53011516;22.89004194;68011
10/12/2009;32.8080142;34.51401851;31.92620506;25.26530976;40.54508268;38.1106898;23.59129866;27.89349948;22.54480711;23.00564821;68728
11/12/2009;32.84276845;34.8487098;31.89431075;25.39755425;40.87606295;37.84103869;23.99984713;27.83780531;22.61092092;23.08271906;69267
14/12/2009;32.92965408;35.2487067;31.71889204;25.19257529;41.60421954;37.49948062;23.94284036;27.44794608;22.77253244;23.19447179;69349
15/12/2009;33.01653972;35.2650331;31.9820201;25.23886086;41.5545725;37.8680038;23.92383811;27.48507553;22.77253244;23.04418363;69310
16/12/2009;32.89489983;35.03646344;31.57536764;24.59086286;41.33943532;38.1106898;23.45828288;26.91885142;22.5154232;22.96325924;68622
17/12/2009;32.03473209;33.83647273;30.71422125;23.98915043;40.05688679;37.22084115;23.23025583;26.36190966;21.63390581;22.75516795;67067
18/12/2009;31.78276376;33.83647273;30.68232694;23.77094703;39.96586722;37.15792255;22.73144666;26.33406257;21.74409549;21.51239778;66794
21/12/2009;30.75187697;33.38749662;30.41919888;23.7378859;39.83347511;36.30890828;22.18513185;25.74927373;21.45025636;20.80968275;65925
22/12/2009;31.74781844;34.33442806;30.45109319;23.93625264;40.58645522;37.03147362;22.82645793;27.03952213;21.40308964;21.15909906;67417
23/12/2009;32.06232628;34.41606008;30.1959387;23.7378859;41.13257266;37.16695462;22.94997258;27.15091048;21.44744838;21.19404069;67588
28/12/2009;32.10600792;34.60381373;30.21985943;23.83045705;41.20704322;37.16695462;23.18275019;27.22516938;21.44744838;21.3143952;67901
29/12/2009;32.14968956;34.61197693;30.78598345;24.00237488;41.09120012;37.53726936;23.6388043;27.37460427;21.40308964;21.44251452;68296
30/12/2009;32.05358995;34.44871289;30.84977207;24.05527268;40.95880802;37.61855796;23.7756527;27.2158297;21.95757383;21.74145959;68588
4/1/2010;32.60397865;35.52625557;32.14753238;24.92808631;42.60543485;37.61855796;24.5506841;27.64545501;22.10543628;21.82299006;70045
5/1/2010;32.32441614;36.0242109;32.35586634;24.80540946;43.00261117;37.39275629;24.62289199;28.11243905;21.8836426;22.02487504;70239
6/1/2010;32.76123257;36.73440948;32.07541678;24.60696618;43.9128069;37.76307103;24.59882269;28.29923267;21.91321509;22.05205187;70729
7/1/2010;32.45546107;36.97930555;31.74689015;24.54081842;44.09484605;37.53726936;24.82988796;27.66413437;21.92060822;21.81910766;70451
8/1/2010;32.28073449;37.1833856;31.26611948;24.51435932;44.52512039;37.25727529;24.4784762;27.58941693;22.0462913;22.3121729;70262
11/1/2010;32.17589855;37.34664964;30.99368276;24.53420365;44.39272829;37.29340355;24.54587024;27.60809629;22.21633312;22.7508845;70433
12/1/2010;31.7652911;37.42828166;30.70522036;24.60696618;44.26861069;36.82373608;23.87674375;27.41196299;22.03150505;22.32770251;70075
13/1/2010;31.71287313;37.967053;30.80137449;24.7392617;44.81472813;36.48954962;23.92488235;27.54271853;22.31244371;22.71206046;70385
14/1/2010;31.16248442;37.86093137;30.37669373;24.21007963;44.80645362;35.90246528;24.05967042;27.51469948;21.99453944;22.90618064;69801
15/1/2010;31.23237505;37.66501452;29.86387168;23.86611128;44.22723815;36.11923488;24.21371392;26.94497896;21.62488332;22.4247626;68978
18/1/2010;31.93128135;38.12215384;30.12829555;24.07778411;44.84782615;36.94115295;24.11743673;26.80488375;21.63227644;22.51794029;69400
19/1/2010;31.78276376;38.57112996;30.0481671;24.29607171;45.46841415;36.73341542;24.35812971;26.72082662;21.99453944;22.7586493;69908
20/1/2010;30.97028519;37.88542098;29.25489549;23.72058622;44.22723815;35.72182394;23.43868252;25.77751886;21.33655154;22.20734801;68200
21/1/2010;29.99181638;36.53849263;28.71803491;23.12393343;42.69645442;34.71926454;22.28817007;24.65675717;20.98907478;21.22898232;66270
22/1/2010;30.35874218;35.71400922;29.04656153;23.12393343;41.79453319;34.80055314;22.38444727;24.32986835;21.09997162;20.80968275;66220
26/1/2010;29.61615424;34.77524098;29.11867713;23.24035349;40.95053351;34.17734053;22.4037027;24.54468101;20.53070119;20.90674283;65523
27/1/2010;29.79961715;34.25279604;28.70200922;22.72373949;40.38786706;34.3218536;22.86583323;23.84420495;20.36805249;20.49132566;65069
28/1/2010;30.23643358;34.40789688;29.55938358;23.10938093;40.36304354;35.04441894;23.41942709;23.90958271;20.4050181;21.07756859;65587
29/1/2010;29.85203512;34.39973368;28.9504074;22.79650203;40.47061212;34.52055907;23.87674375;23.66675101;20.77467423;21.35321924;65401
1/2/2010;29.96560739;35.59156119;29.50508047;23.18214346;41.69523911;34.61087973;24.26666638;24.28316994;22.1793675;21.83851967;66571
2/2/2010;29.79088082;35.6405404;29.8978403;23.54942804;41.69523911;34.5928156;24.35331585;24.84355079;22.62295485;22.17628878;67163
3/2/2010;29.73846285;35.52625557;29.76959219;23.40383652;41.60421954;34.58378353;24.16557533;24.77817302;22.06847067;22.12581753;67108
4/2/2010;28.21834165;33.67320869;28.62337472;22.71227681;39.35355372;32.92188325;23.2268727;23.62005261;21.66184893;21.2018055;63934
5/2/2010;27.53690802;33.3058646;27.8939636;21.87512558;39.02257346;32.33479892;22.96211042;23.0409924;20.62681178;21.08145099;62762
8/2/2010;27.72910725;33.67320869;27.81380854;21.8387277;39.30390668;32.64188919;22.62514025;22.69542422;20.88557107;21.11639262;63153
9/2/2010;28.16592368;34.4732025;29.05621209;22.58124444;40.13135735;33.20187732;22.79362533;23.11570985;21.92800134;21.66381152;64718
10/2/2010;28.51537683;34.44871289;29.21652222;22.85786833;40.17272988;33.67154479;22.62514025;23.34920187;22.4750924;21.89675573;65051
11/2/2010;29.14439249;35.10176906;29.72951466;23.03531925;41.11602364;34.15024433;22.60107095;24.46996356;22.933466;22.51794029;66128
12/2/2010;29.52879096;34.88952581;29.72149915;23.0280342;40.83469042;34.54765527;22.21596218;24.37656675;22.54902363;22.44029222;65854
17/2/2010;29.92192575;36.15482213;30.36273969;23.6764034;42.44821922;34.6741042;23.25575586;24.52600164;22.46030616;22.92171025;67284
18/2/2010;30.30632421;36.89767352;30.45892577;23.53070246;43.1681013;34.95409827;23.73232796;24.58203973;22.65992047;23.13524244;67836
19/2/2010;30.00928903;36.8160415;29.97799537;23.304866;43.02743469;34.8637776;23.82860515;24.28316994;22.7042792;22.97218149;67597
22/2/2010;30.2713789;36.23645415;29.65760896;23.05717439;42.19998402;35.11667547;23.68418937;24.24581122;22.62295485;22.57617634;67184
23/2/2010;29.86950778;35.74666203;29.16358544;22.58364632;41.5545725;34.4573346;23.2750113;23.70410974;22.31244371;22.30440809;66108
24/2/2010;29.65109956;36.10584292;28.83963559;22.51079585;41.70351362;34.44830253;22.76955604;23.45193836;22.51205802;22.07146388;65794
25/2/2010;30.03549802;36.36706539;28.83153684;22.47437061;41.95174882;34.61087973;23.94895164;24.39524611;22.1793675;22.51794029;66121
26/2/2010;30.23643358;36.28543337;29.56042401;22.69292203;41.74488615;34.95409827;24.70472761;24.70345558;22.35721307;22.96441669;66503
1/3/2010;30.5159961;36.44869741;29.61875416;22.94789868;42.1751605;35.27022061;25.03207006;25.36657291;22.52994263;23.33324502;67227
2/3/2010;30.68198634;37.13440639;30.09673733;23.2135913;43.01916018;35.47795814;25.03207006;25.07704281;22.25207334;23.41089309;67779
3/3/2010;30.70819533;37.01195835;30.09673733;23.17714924;42.92814061;35.59537501;24.79137708;24.95562696;22.09436374;23.50795318;67641
4/3/2010;30.75187697;37.55072969;30.05623029;23.2135913;43.52390509;35.39666954;25.27276304;24.95562696;22.07934378;23.52736519;67814
5/3/2010;31.28479302;38.65276198;30.21825848;23.28647542;44.93057122;36.11923488;26.11037462;25.35723323;22.37974301;24.17960898;68846
8/3/2010;31.18869341;38.53847715;30.20205566;23.06782306;44.59959095;36.10117075;26.32218444;25.54402685;22.06432382;24.80855835;68575
9/3/2010;31.8875997;38.91398445;30.57472051;23.22816812;44.93057122;36.76954368;27.24644549;25.77751886;22.45484282;25.78304163;69576
10/3/2010;32.32441614;38.41602912;30.70434307;23.30834065;44.35135575;37.30243562;27.43899987;25.99233152;22.68014225;26.22951803;69979
11/3/2010;32.36809778;38.10582744;30.78535717;23.43224365;43.77214029;37.30243562;27.24644549;25.77751886;22.65010233;26.47410945;69884
12/3/2010;32.37683411;37.88542098;30.29117117;23.19172606;43.52390509;37.47404489;26.76505953;25.59072525;22.45484282;26.45857984;69341
15/3/2010;32.12348058;38.12215384;30.46940218;23.14070718;43.77214029;37.10373015;26.77950111;25.422611;22.53745261;26.31881331;69023
16/3/2010;32.50787904;39.04459568;30.66383602;23.34478271;44.86437517;37.51920522;27.39086128;26.11374737;22.71769215;26.61387598;69942
17/3/2010;32.45546107;38.89765804;30.38028668;23.14070718;44.91402221;37.52823729;27.24163163;26.01101088;22.59753246;26.16351717;69723
18/3/2010;32.34188879;38.64459878;30.13724438;23.11155354;44.47547335;37.39275629;27.00575251;26.03902992;22.40978294;25.93445536;69697
19/3/2010;31.65171883;38.20378586;30.01572324;22.95849689;43.99555197;36.62503062;26.66878233;25.50666812;22.15444359;25.66268712;68828
22/3/2010;31.66045516;38.62827237;30.46130077;23.02409259;44.59131645;36.62503062;26.37995076;25.1797793;22.25207334;25.67045193;69041
23/3/2010;31.29352935;39.63234623;30.21015707;22.68153724;46.17174722;36.03794628;26.93354461;25.25449674;22.15444359;26.76917211;69386
24/3/2010;31.52941023;39.59153022;29.5701457;22.42644283;46.08900215;36.39922895;27.19830689;24.90892855;22.15444359;27.02152834;68913
25/3/2010;30.75187697;39.32214455;29.92660773;22.74713295;45.75802189;35.63150328;27.19830689;24.65675717;22.23135957;26.59446396;68441
26/3/2010;30.14033397;39.63234623;30.46130077;22.88561277;46.17174722;35.45086194;27.41732206;25.44129036;22.34478488;27.01376354;68682
29/3/2010;30.48978711;40.37519762;30.91497972;23.32291747;47.20606055;35.63150328;28.98609489;26.63676949;22.49601861;27.94554037;69939
30/3/2010;30.40242383;40.44866644;31.2309347;23.51970459;47.53704082;35.49602227;29.10676972;26.94497896;22.46577187;27.73589059;69959
31/3/2010;30.91786722;40.44866644;31.59549814;23.90599041;47.28880562;35.85730494;29.40604331;26.99167736;22.57163548;27.69706655;70371
1/4/2010;31.23237505;40.77519453;31.76730089;24.18295006;47.76872701;36.26374795;30.36178799;27.9443248;22.53382705;28.45801764;71136
5/4/2010;31.4595196;40.64458329;31.96989848;24.17167809;47.6363349;36.48954962;30.43901988;28.41130883;22.68506079;28.39589918;71289
6/4/2010;31.5206739;40.79152093;31.56470331;23.86543058;47.57013885;36.66115888;29.42052429;29.0090484;22.71530754;27.82130346;71095
7/4/2010;31.27605669;40.97927458;31.2810667;23.89459701;48.05006023;36.48051755;28.93782496;28.85961351;22.6774991;27.27776697;70792
8/4/2010;31.28479302;41.59151474;32.39940535;24.64563256;49.15056962;36.29084415;29.5556801;29.60678797;23.26731068;27.74365539;71784
9/4/2010;30.77808596;41.66498356;32.49665219;24.60917452;49.05955005;35.85730494;29.54119912;29.47603244;23.44122948;27.8678923;71417
12/4/2010;30.04423435;41.42825069;32.05093751;24.2810522;48.72029527;34.8095852;29.22744456;28.90631191;23.51684635;27.55730002;70614
13/4/2010;29.86950778;41.59151474;31.95369067;24.06230398;49.10919709;34.65604007;29.8452997;28.90631191;23.32780418;27.81353866;70792
14/4/2010;29.92192575;41.90987962;32.13197654;24.13522005;49.52292242;34.90893794;29.68600892;29.04640713;23.10095357;27.72036097;71034
15/4/2010;29.35406438;42.14170882;32.08335312;23.81438933;49.45764043;34.2947574;29.00057587;28.4299882;23.36561261;27.25447255;70524
16/4/2010;28.78620302;41.62316827;31.07846911;23.31856004;48.77431667;33.48187139;29.00540286;27.96300416;23.06314513;26.63328799;69421
19/4/2010;29.31038274;41.34332098;30.72189737;23.11439504;47.91599536;34.0508916;28.27169988;27.34658523;22.79848609;26.05869227;69097
20/4/2010;29.96560739;40.66839518;30.99743008;23.24564397;47.24933804;34.81861727;28.16550603;27.17847098;22.63969067;25.9732794;69318
22/4/2010;29.58120893;40.89885765;30.71379347;23.26022718;47.41600237;34.41217427;28.28618086;27.72951214;22.43552512;26.16739957;69386
23/4/2010;29.92739851;40.54493314;30.75431298;23.09981182;46.99934154;34.806153;28.20412197;28.44866756;22.57163548;26.40034378;69509
26/4/2010;29.32004837;40.33093227;30.35722172;22.78627271;46.80767756;34.10602924;28.11723609;28.30857235;22.54895042;26.24504764;68871
27/4/2010;28.25498507;38.33907807;29.34423381;22.42169234;44.42437761;33.03311229;27.12770246;26.81422343;21.81546679;25.3132708;66511
28/4/2010;28.51024817;38.1086156;30.08979291;22.82273074;44.12438182;33.09675991;27.32078219;26.66478853;22.26160632;25.00267852;66655
29/4/2010;29.06478526;39.38438998;30.63275443;23.27481039;45.33269822;33.72414355;28.01104224;27.00101704;22.68506079;25.48409656;67978
30/4/2010;28.87113739;38.29792405;30.5517154;23.19460271;44.24938006;33.59684832;27.08425952;26.57139173;22.6774991;25.06479698;67529
3/5/2010;27.7268545;37.32668936;30.64250802;23.077937;43.14939548;32.18750826;26.61604117;26.10440769;22.31453813;24.66283527;67119
4/5/2010;26.79382384;35.51591281;29.83185966;22.51953794;41.13275706;31.10549881;25.8726842;25.07704281;21.21809352;23.41966797;64869
5/5/2010;26.5913738;36.38014707;29.73458185;22.58519257;42.1577427;31.00548112;25.59271859;25.31987451;21.3466422;23.41164753;64914
6/5/2010;26.23928675;35.53237441;29.37789657;22.6143724;41.55775111;30.92364848;24.83488063;25.07704281;21.02148966;23.13895277;63414
7/5/2010;26.1864737;35.51591281;29.29683174;22.39552364;41.41608643;30.6054104;24.2846034;24.37656675;20.8853793;22.83417627;62870
10/5/2010;26.53856074;37.16207331;30.5533367;23.09583968;43.17439513;31.13277635;25.67960447;25.16109993;21.55080775;23.90089402;65452
11/5/2010;26.07204541;36.54476312;30.13179955;22.86969596;42.7577343;30.47811517;25.4382548;24.59137941;21.09710653;23.58007665;64424
12/5/2010;26.31850634;36.54476312;30.07505416;23.1104296;42.6077364;30.78726073;25.59271859;25.01166504;21.06685978;23.56403578;65223
13/5/2010;26.4065281;35.96860695;29.62919757;22.76027158;41.99107837;30.8236308;24.76247573;24.75015398;20.80220074;23.21113668;64788
14/5/2010;26.48574768;34.89037182;29.14280855;22.46847322;40.7494291;30.94183351;24.2073715;24.09637633;20.15189567;22.52939977;63412
17/5/2010;26.27449546;34.24836922;29.10227613;22.57789761;40.11610464;30.57813285;23.24679983;23.44259868;20.56778845;21.71933591;62866
18/5/2010;25.71995837;32.92321002;28.36458612;22.03077569;38.66612495;29.92347167;22.26692019;22.49475942;20.33337615;20.93333335;60841
19/5/2010;25.13021257;32.10012977;26.91352556;21.3742294;37.91613546;29.26881048;21.72146994;22.18506936;19.63013927;20.84510858;59689
20/5/2010;24.14436886;30.86550939;26.62979863;21.04595625;36.54115472;28.24135612;20.82847618;21.34046012;19.13106793;20.02702429;58192
21/5/2010;24.2764015;33.16190329;27.15672007;22.03077569;38.99945362;28.58687175;21.91454968;22.32583757;19.79649638;21.23810985;60259
24/5/2010;24.07247263;32.75859397;26.68654402;21.80463197;38.591126;28.27574702;21.8228368;22.28829938;19.62363814;20.90927205;59915
25/5/2010;23.54048429;33.08782607;26.02991885;20.91464699;38.93278788;27.80905994;21.07947983;22.02553206;19.58107451;20.84510858;59184
26/5/2010;23.98380791;32.60220872;26.90541908;20.8781722;38.72445747;28.41300793;21.23877061;21.58445835;19.79591388;20.89323118;60190
27/5/2010;24.65765981;34.65167854;27.39180809;21.58578321;41.16608993;29.31892992;22.09797542;22.75752674;20.29464815;22.01609198;62091
28/5/2010;25.00345224;34.52821651;27.2377849;21.52012858;40.79109518;29.65750683;21.86627974;22.91706404;19.86496939;22.01609198;61946
31/5/2010;26.24475838;35.29368114;28.1294981;22.17667487;41.66608292;31.18567827;22.15589934;23.46136777;19.93402491;22.37701152;63046
1/6/2010;25.4024435;34.56937052;27.57157909;21.71709246;40.76609553;30.17909828;21.76973988;22.75752674;19.69616703;21.77547895;61840
2/6/2010;25.80143476;35.31014275;28.35007073;22.11452714;41.62441684;30.490223;22.08349444;23.33936866;20.49414185;22.06421458;62942
4/6/2010;25.93443184;33.66398224;27.77431129;21.89557142;39.65777773;30.92945791;21.19050068;22.53229761;20.58621587;20.97343552;61675
7/6/2010;26.1738266;32.78328638;26.93094534;21.45765999;38.41612846;31.10332172;20.22992901;21.86599476;20.25628397;20.53231164;61182
8/6/2010;26.29795721;33.13721088;27.41750262;21.5525408;38.82445607;31.47850154;20.62091547;22.15691572;20.37137649;20.62855685;61793
9/6/2010;26.20042602;33.26890372;27.16611469;21.28979395;38.96612075;31.61576245;20.70297435;22.0536857;20.14119145;20.61251598;61478
10/6/2010;26.51075255;33.92736792;27.89595061;21.78609357;39.67444416;31.97264081;21.91454968;23.01090951;20.53250603;21.53486592;63048
11/6/2010;26.26249132;34.28952323;28.30952429;22.00504928;40.15777072;31.61576245;22.20899627;23.47075232;20.63992571;21.88776503;63605
14/6/2010;25.75710239;34.32244644;27.85540417;21.74960095;40.18277037;30.81049845;22.44551894;23.58336688;21.1002958;21.89578546;63532
15/6/2010;25.71277003;34.73398657;28.53658436;22.18751238;40.75776232;31.00266373;22.80754344;24.01505605;20.88545643;22.00807154;64442
16/6/2010;26.28909074;34.40475447;28.62578652;22.40646809;40.2494361;31.64321463;22.73513854;24.1839779;21.01589462;22.04817371;64750
17/6/2010;26.1738266;33.92736792;28.49603792;22.15101976;39.54111269;31.46935081;22.55653979;23.80859601;20.9008021;21.77547895;64540
18/6/2010;26.14722718;33.47467379;28.62578652;22.5013489;39.16611795;31.34124063;22.51309685;23.69598145;20.88545643;21.55090679;64437
21/6/2010;26.06742893;34.44590848;28.74742584;22.61812528;40.39110079;31.26803481;22.72548455;23.96813331;21.62972141;21.82360155;64829
22/6/2010;25.81030123;34.21544601;28.62578652;22.40646809;39.99943961;30.41701718;22.92821827;23.88367239;21.67575842;22.00807154;64810
23/6/2010;25.26944641;34.64344774;28.76364442;22.47945333;40.49109939;29.8496721;23.80673106;24.05259424;21.26142534;22.2085824;65160
24/6/2010;24.3739327;33.95206033;27.85540417;21.81528766;39.58277878;28.93459938;24.26529542;23.3675223;21.00054895;22.21660283;63936
25/6/2010;24.74632454;34.5035241;28.05813637;22.05613895;40.06610534;29.30062847;24.6466279;23.58336688;20.79338241;22.37701152;64823
28/6/2010;24.31186739;33.75452107;27.98515277;21.83718323;39.31611585;28.69668047;24.88315057;23.22675409;20.40974067;22.34492978;64225
29/6/2010;23.78874552;32.12482218;26.83363388;20.96445178;37.41614247;28.4038572;23.9901568;22.30706848;19.56572884;21.25415072;61977
30/6/2010;23.81534493;31.2029723;26.35518589;20.63412954;36.37449039;28.36725429;23.22266487;22.13814663;18.91353788;21.09374204;60935
1/7/2010;23.45181956;31.42520396;27.57365084;21.55903182;36.53282151;27.62604539;23.81155805;22.16630027;20.07213594;21.41455941;61236
2/7/2010;23.73554668;31.27704952;27.83324391;21.74597018;36.34949074;27.72670339;24.05290772;22.01614752;20.33301232;21.45466158;61429
5/7/2010;23.53161782;30.94781742;27.15992439;21.41548431;35.83283131;27.45218157;24.01429177;21.58445835;20.17955562;21.45466158;60865
6/7/2010;23.98380791;31.23589551;27.80890706;22.10583257;36.28282501;28.35810357;24.66593587;22.13814663;20.67828989;21.78349938;62064
7/7/2010;24.29413444;32.05897576;29.43947599;23.14869909;37.15781275;28.77903702;25.19690513;22.5698358;21.29211667;22.24066413;63283
8/7/2010;24.45373095;32.10836057;30.09657094;23.66278822;37.282811;29.09931247;25.54444865;22.99214042;21.24607967;22.33690934;63476
12/7/2010;24.14340441;31.548666;30.20203062;23.4644967;36.73281871;28.79733847;25.11001925;22.69183491;21.32280801;21.9759898;62960
13/7/2010;24.20546972;31.72974366;30.29937802;23.75826192;36.79948444;28.54111811;24.32804634;22.82321857;21.82154228;21.93588763;63685
14/7/2010;24.20546972;31.52397359;30.08034637;23.71860361;36.80781765;28.63262538;23.57986237;22.42906759;21.70644976;21.61507026;63479
15/7/2010;24.03700674;31.2194339;30.01544811;23.70244653;36.51615507;28.38555575;23.31437774;22.32583757;22.04405449;21.0135377;63489
16/7/2010;23.79761199;30.881971;29.26100576;23.29851935;35.70783307;27.98292375;22.82685141;21.64076563;21.41488203;20.7328225;62339
19/7/2010;23.89514319;31.68858964;29.93432527;23.82362468;36.70781906;28.18423975;23.51228446;22.01614752;21.63739424;21.037599;63297
20/7/2010;24.51579625;33.66398224;30.18580605;24.17908059;38.78278999;29.19081974;24.36666228;22.87952585;21.56066589;22.16045979;64462
21/7/2010;24.38279917;33.86975231;30.08845865;23.99327409;39.00778683;28.86139356;25.00865239;23.207985;21.68343125;22.38503195;64476
22/7/2010;24.80838984;34.46237009;30.90779927;24.69610737;39.83277528;29.16336756;25.34171493;23.89305694;22.31260371;23.21915711;65748
23/7/2010;24.63992687;34.74221737;31.2322906;24.88191387;40.14110429;29.08101101;25.70373943;24.39043793;22.6195171;23.70038316;66322
26/7/2010;24.73745807;34.65167854;31.30530115;24.80920698;40.15777072;29.21827192;25.70856643;24.21213154;22.2895852;23.78058751;66443
27/7/2010;24.80838984;34.52821651;31.2322906;24.88999242;39.99943961;29.09931247;25.96922406;24.12767062;22.02103598;23.37154536;66674
28/7/2010;24.64879334;34.98091064;31.96239609;26.01290996;40.70776302;28.82479065;25.57341061;24.22151609;22.94177616;23.57205622;66808
29/7/2010;24.59559451;34.99737225;31.98673294;26.00483142;40.33276827;28.62347466;25.05209533;24.28720792;22.94177616;23.78058751;66953
30/7/2010;24.6931257;35.12083429;32.11652947;26.05330268;40.45776652;29.31892992;23.88396295;23.83674966;23.43283759;23.4517497;67515
2/8/2010;25.39864358;36.29783905;32.22364408;26.21487355;42.1077434;30.09241928;24.08669667;24.39982248;23.37145492;23.90089402;68517
3/8/2010;25.97020237;36.26491584;31.24176019;25.78210688;42.0577441;30.84749222;24.23633346;24.86904984;22.71159112;24.10942531;67997
4/8/2010;26.20239812;36.16614621;30.70618716;25.60429925;42.02441124;31.21582049;25.02796037;25.18812444;22.48140607;24.32597704;68272
5/8/2010;26.28277358;36.29783905;30.76299036;25.6608744;42.207742;31.12373842;24.76730273;25.28196991;23.01850451;24.42222225;68411
6/8/2010;25.97913297;36.28137744;31.12003904;25.70128523;42.14940949;30.86590864;24.37631627;24.91597257;23.2793809;24.37409964;68094
9/8/2010;25.74693722;36.33899306;31.24176019;25.86292853;42.2577413;30.52520499;24.19771752;24.91597257;23.55560295;24.18962965;67862
