Data;ABCB4;ALOS3;ALPA4;ALUP11;ABEV3;ANIM3;AZZA3;B3SA3;BPAN4;BRSR6;BBSE3;BBDC3;BBDC4;BRAP4;BBAS3;AGRO3;BRKM5;BPAC11;CAML3;BHIA3;CMIG4;COGN3;CSMG3;CPLE3;CPLE6;CSAN3;CPFE3;CVCB3;CYRE3;DXCO3;DIRR3;ECOR3;ELET3;ELET6;EMBJ3;ENGI11;ENEV3;EGIE3;EQTL3;EVEN3;EZTC3;FESA4;FLRY3;FRAS3;GFSA3;GGBR4;GOAU4;GRND3;GUAR3;HYPE3;MYPK3;IRBR3;ISAE4;ITSA4;ITUB3;ITUB4;JHSF3;KEPL3;KLBN11;RENT3;LREN3;MDIA3;MGLU3;POMO4;MBRF3;LEVE3;MILS3;BEEF3;MOTV3;MOVI3;MRVE3;MULT3;NATU3;ODPV3;PETR3;PETR4;PRIO3;PSSA3;POSI3;QUAL3;RADL3;RAPT4;RCSL4;RAIL3;SBSP3;SAPR11;SANB11;SMTO3;SEER3;SRNA3;CSNA3;SIMH3;SLCE3;SUZB3;TAEE11;TGMA3;VIVT3;TEND3;TIMS3;TOTS3;TUPY3;UGPA3;UNIP6;USIM5;VALE3;VLID3;VBBR3;VULC3;WEGE3;YDUQ3;CDI 252 dias;IBOV;IBRA
05/10/2018;9.318526901;16.93946715;10.10081046;10.97523801;13.0757881;4.224967445;37.38548773;6.217372514;1.422265327;9.817893907;13.75279405;11.08975457;12.60316077;7.077697263;10.53802988;7.62070611;45.50641811;4.170571151;5.664485994;116.75;2.250573379;11.3288343;7.81911582;1.300684025;1.351407807;7.458930178;14.84465595;42.67067866;8.2624801;6.032710639;1.37570104;6.798297085;14.42536698;15.51849599;19.1513329;23.51398565;3.325;19.22898764;10.26337566;2.511695148;12.83840404;3.297176067;14.96358787;3.297632817;1390.743057;8.272003235;4.391996253;4.099916198;12.18660534;23.04958846;14.69526504;557.6815497;8.424037659;5.100801858;12.97229898;16.1098899;0.787385423;0.837195049;12.03297348;19.56831648;21.02319919;35.03344213;42.3362161;2.135365907;2.828889252;11.04836623;1.716891501;3.489584097;7.292484721;5.020524309;9.195538583;16.03812088;13.04288853;8.121249171;7.903695913;6.235296653;2.138565069;20.34303457;1.775364265;9.630665347;12.94705243;5.709947458;14.46720611;14.15058664;22.30045721;9.614184415;24.4377805;13.56134773;14.3245394;6.711954444;5.3872469;0.978760254;8.433768391;36.96016839;10.62933814;12.43763857;11.64168082;13.50180864;8.065056349;7.735053247;15.50632349;16.15587276;14.5469542;7.098199107;32.70061178;9.815094202;14.09455649;3.660670598;8.576648702;21.25326112;6.4;82321.52;3131.25
08/10/2018;9.747105668;17.31883205;10.48930317;10.99557508;13.33508135;4.409036823;39.80837997;6.332746437;1.455730393;10.96618559;14.34029205;11.67342586;13.45747444;7.000809757;11.55821968;7.615305184;45.8125522;4.372780661;5.634113415;124;2.651253495;11.65360696;9.035618619;1.352941087;1.466758096;7.655837373;14.58881386;45.35537553;9.227240078;6.38503083;1.425726532;7.347117943;16.92576393;18.36000742;19.17130301;23.67696854;3.3675;19.47407864;10.49362134;2.77152568;13.39689164;3.293820163;15.53645586;3.281854669;1462.094222;8.172529779;4.420478719;4.269527567;12.77198813;23.15679585;15.29447525;536.8360867;8.302183037;5.410822104;13.71193362;17.06816236;0.813631604;0.86299596;11.88855154;20.51634672;22.32552126;36.08866629;44.28606718;2.181913393;2.954739257;10.5579332;1.809468984;3.707683103;7.958286227;5.176926935;9.950292879;17.14782924;13.58005952;8.3242804;8.653746576;6.922324331;2.150545826;19.55371656;1.798827229;10.18628066;13.21400197;6.043596447;14.75655023;14.31203629;23.80747368;10.24407926;25.90459766;13.73776797;14.49286536;6.910794437;5.571033575;1.035563304;8.4751179;36.80131379;10.74373907;13.16537274;11.95270622;14.15987999;8.33389156;7.953245055;14.86550094;17.24105969;14.69460333;7.86940034;32.45033748;9.574359586;16.45094132;3.901152608;8.554196742;21.11267535;6.4;86083.92;3271.34
09/10/2018;9.857311636;17.56624393;10.64470026;11.04302824;12.94984566;4.35726731;39.5174444;6.435301035;1.422265327;10.83413205;14.70347263;11.68952714;13.50629237;7.004856468;11.49924917;7.653111664;44.97688888;4.423333038;5.634113415;127;2.708493512;11.3288343;9.035618619;1.360980635;1.460538228;7.493174908;14.33878636;46.53770892;9.303042648;6.360306607;1.446570487;7.373673791;17.54893978;18.38746164;18.67205032;23.37322771;3.4325;19.56998382;10.59130133;2.915875976;13.84640606;3.288786306;15.56406395;3.297632817;1480.234349;8.392418472;4.466050665;4.398198261;12.79327478;23.66220211;15.30909014;528.5502332;8.275401802;5.367225507;13.58122233;16.97949658;0.879247056;0.863885646;11.71787106;20.06258865;22.22009519;38.5874371;44.7809835;2.152821214;3.179080571;10.54885111;2.070369163;3.869498495;7.856457761;5.223847723;9.54175615;17.50423193;13.09943285;8.248143689;8.81383644;6.979576637;2.386167374;19.12975972;1.791006241;10.03811657;13.0413746;5.998098857;16.1068228;14.82487634;24.1291963;10.49824735;25.91081129;13.6073704;14.37503719;6.760559776;5.685900247;1.092366355;8.459803267;36.18354594;10.76860884;13.65493936;11.54215269;13.50634707;8.147774875;7.882563201;15.27689319;17.749106;15.25356073;7.87726974;32.79730866;9.581237718;15.62589411;4.114914395;8.217417343;20.05414717;6.4;86087.55;3271.39
10/10/2018;9.569551607;17.56624393;10.56700171;10.89388973;12.74241106;4.199082688;38.63500755;6.358385087;1.41389906;10.40352267;14.52722323;11.19038755;13.06693105;6.758007106;11.01274248;7.561295927;44.30670345;4.39805685;5.740417441;120.25;2.570597108;10.83212319;8.815237677;1.349495567;1.422653574;7.416124266;14.14690479;45.19536048;8.889574086;6.187237039;1.39862939;7.099263362;15.93329868;16.8500255;18.93166172;23.29173626;3.36;19.24497183;10.35582279;2.858135858;13.24705351;3.272006784;14.98429394;3.289743743;1460.884881;8.141117108;4.289459376;4.380652257;12.7677308;23.43247199;14.59296086;537.5338428;8.16158155;5.236435716;13.16677188;16.39293835;0.879247056;0.850540348;11.77695276;19.5764193;21.70536789;37.3296099;42.828151;2.065544679;3.113419699;10.43532495;2.003040085;3.672505844;7.778128172;5.051804834;8.842396664;16.92912759;13.26906579;7.994354653;8.487727457;6.779193564;2.296311699;18.85401544;1.736259325;9.81587045;12.7726454;5.603786417;15.81747868;14.53046816;23.15556206;10.40984106;24.69294102;13.30822302;14.13938084;6.72962911;5.358530232;1.077073226;8.328097423;36.98664415;10.54478094;13.09921508;11.50793989;13.07065845;8.023697085;7.713541378;14.92088066;16.85494449;15.11645797;7.294934115;31.79052344;9.539968927;14.93835477;3.974633222;8.262321263;19.22717203;6.4;83679.12;3182.64
11/10/2018;9.496080962;17.50851449;10.62139069;10.71763514;12.58683511;4.256604369;38.16320963;6.107126321;1.405532793;10.39203975;14.50051877;11.25479266;12.989636;6.77824066;10.9685146;7.507286671;43.28901447;4.345398123;5.656892849;118.75;2.640846219;10.65063259;8.894574816;1.360980635;1.426611672;7.32623185;14.40274689;44.44862361;8.682839805;6.249047599;1.361110271;7.196634805;15.1716393;16.46566647;18.42242398;22.89909567;3.32;18.88266339;10.25814281;2.829265798;12.80434992;3.266972927;14.90837168;3.266076522;1522.561312;8.240590565;4.238190937;4.269527567;12.79221044;23.67751745;14.43950459;551.401745;8.047761299;5.207371318;13.01055594;16.19855568;0.85956242;0.855878467;11.59970766;19.52780237;21.36428354;37.31272631;44.93005469;2.100455293;3.047758826;10.62150785;2.036704624;3.672505844;7.746796337;5.02834444;8.468481692;16.72662606;13.49995508;7.918217942;8.330602219;6.581412869;2.316279627;18.74716453;1.751901301;9.897360695;12.00916974;5.649284006;16.39616692;14.58745039;23.01163352;10.36563791;24.43818245;13.23151857;13.74381483;6.654511779;5.249406894;1.125137345;8.254587185;36.66010971;10.54478094;13.07275202;11.45817583;12.61681614;7.878939664;7.713541378;14.59651369;16.34689818;14.91959247;7.326411717;32.12611851;9.705044092;15.15711728;4.041433781;8.275792438;18.73925669;6.4;82921.08;3157.12
15/10/2018;9.410365208;18.01158533;10.31059653;10.84643657;12.54238484;4.095543663;38.00594366;6.181478405;1.43899786;10.54131767;14.42040541;11.37152692;13.05879473;6.810614347;11.12183792;7.507286671;42.69329408;4.30748384;5.565775112;118.5;2.679873503;10.22078643;9.167847184;1.369020183;1.447533048;7.180691749;14.62370142;44.24415994;8.62081952;6.304677103;1.350688293;7.055003615;16.11794338;17.36479207;18.1827827;23.04726193;3.3325;19.14373859;10.23895567;2.858135858;12.79072827;3.241803645;14.34930774;3.242409301;1534.65473;8.130646218;4.306548855;4.439138936;12.58253697;23.33292227;14.37373761;552.0995011;8.188362786;5.241279782;13.01374402;16.38611791;0.85956242;0.852319721;11.94763324;19.44677414;21.36428354;37.18609941;44.72135503;2.100455293;3.080589262;10.34904506;1.834717389;3.588080423;7.731130419;5.302049036;8.800850556;16.47552417;13.53765129;7.829391779;8.523302982;6.706326992;2.326862628;18.84367503;1.791006241;10.00107555;12.0109494;5.656866937;16.39616692;14.43549778;23.24869229;10.3766887;24.6867274;13.24685946;12.27096266;6.61474378;5.364273566;1.125137345;8.208643286;36.18354594;10.89793162;13.19845156;11.31510414;12.61681614;7.782434716;7.513788315;14.57277952;15.74130697;14.33602688;7.609710129;32.80299672;9.533090795;14.91960369;4.001353446;8.217417343;17.63111001;6.4;83359.77;3171.56
16/10/2018;9.398120101;18.39095022;10.44268405;11.11759749;12.89798701;4.190454436;39.22912345;6.409662386;1.430631593;10.67911267;14.52722323;11.85053991;13.68122326;6.808590992;11.60834462;7.723323697;42.83395029;4.208485434;5.444284796;119.75;2.781344442;10.08705651;9.211923373;1.369020183;1.450360261;7.422545153;14.76906625;47.39112249;8.986050084;6.675540462;1.373616644;7.276302348;16.94115099;17.84524086;18.86176634;23.33618614;3.3925;19.59129608;10.49187706;3.10353136;13.11083702;3.23844774;14.97048989;3.250298375;1587.865769;8.481421039;4.409085733;4.421592933;13.39994421;22.87346204;15.15563386;580.620281;8.174972168;5.459262768;13.45688719;17.04088058;0.898931691;0.85765784;12.04610274;20.46772978;22.07745991;37.99651157;47.46426481;2.170276521;3.211911007;10.24005994;1.851549658;3.707683103;8.044448774;5.583573764;9.147068123;17.35033077;14.08895835;7.880149586;8.83458883;6.956155239;2.335848196;18.88503667;1.783185253;10.15664784;11.92552555;6.119425762;16.20327084;14.91034968;23.35028891;10.36563791;25.49449849;13.31589347;11.99322482;6.685442445;5.817996919;1.208157188;8.315845717;35.96291456;10.9426972;13.69463395;11.32132465;12.8437373;7.851366822;7.492276446;14.61233647;16.15587276;15.68947719;7.798575737;32.82006087;9.622506509;15.30087551;4.201755121;8.419484982;17.49879398;6.4;85717.57;3258.98
17/10/2018;9.489958408;18.96824462;10.42714434;11.32096817;12.63128539;4.515451932;39.92808334;6.486578334;1.41389906;10.83987351;14.42040541;11.85456523;13.6974959;6.899641986;11.70859448;7.695969106;42.73466356;4.309590189;5.725231152;117.75;2.757928071;10.3163078;9.211923373;1.354663847;1.41530282;7.565944958;15.00746456;47.64892451;8.855118372;6.675540462;1.39862939;7.267450399;16.3102816;16.88434327;18.83181118;23.70660179;3.375;19.85237128;10.89306271;3.255099171;13.41732412;3.256905214;14.90837168;3.321300038;1606.005895;8.429066588;4.454657678;4.439138936;13.82567715;22.97301175;15.27255293;601.989061;8.140156562;5.410822104;13.54934152;16.86354902;0.912054782;0.884348437;12.04610274;20.70271164;21.82939857;38.30041613;48.22452784;2.275008364;3.365119709;10.23097785;2.036704624;3.735824911;8.083613569;5.552293239;8.953186286;17.68243327;14.64497744;7.816702327;8.775296288;6.883288667;2.2683566;18.49210107;1.798827229;10.51224164;11.58383014;6.127008694;16.20327084;14.86286449;23.77360814;10.49603719;25.5752756;14.05225624;12.25413006;6.782653108;5.800766918;1.267144972;8.194860116;35.48635078;10.95264511;13.89310691;11.32132465;12.79835307;7.878939664;7.605982036;14.82594399;16.51760174;15.98477544;7.774967536;33.44574661;9.615628377;14.76959511;4.295275902;8.374581062;18.03632782;6.4;85763.96;3262.41
18/10/2018;9.312404347;18.96824462;10.48930317;11.28707306;12.33495024;4.598858369;39.60481439;6.222500244;1.422265327;10.67911267;14.09995196;11.48826117;13.31915699;6.677072889;11.57296231;7.673149331;44.26533398;4.206379085;5.770790021;112.5;2.695484417;10.19213002;9.062064332;1.349495567;1.401732198;7.672959738;14.71092032;46.71550341;8.703513233;6.595186734;1.359025876;7.347117943;15.8871375;16.31466828;18.80185602;24.37334997;3.335;20.06016582;10.81282558;3.305621775;13.13126949;3.245159549;14.89456763;3.36863448;1609.633921;8.109704437;4.278066389;4.427441601;13.41058754;22.81220067;15.52100594;605.1289634;8.205770589;5.246123849;13.32936398;16.36224635;0.898931691;0.908369974;12.17739542;20.22464511;21.63715102;38.28353254;47.96514398;2.2808268;3.299458837;10.09474646;2.179778916;3.630293133;8.013116939;5.591393895;8.579271313;17.65813309;14.2774394;7.988009927;8.493656711;6.688110349;2.25437905;17.99231455;1.806648217;10.4455678;11.79916943;6.240752667;15.6245826;14.83437338;23.06243183;10.47835593;24.9476996;14.19799471;12.43928862;6.672186445;5.634210244;1.267144972;8.446020097;35.6010791;10.99243673;14.15773752;11.33065541;12.45797134;7.782434716;7.750418867;15.18195652;16.08677846;15.81954904;7.601840728;32.13749462;9.581237718;14.16956078;4.255195567;8.266811655;18.10248584;6.4;83847.12;3197.72
19/10/2018;9.294036686;18.75382099;12.04327401;11.49722277;12.49052619;4.665008302;39.78829136;6.166095215;1.43899786;10.50686892;14.11597463;11.50838777;13.36390675;6.709446576;11.67026365;7.6560345;44.96861499;4.195847339;5.922652916;113.5;2.744918977;10.34496421;8.991542431;1.329396696;1.416433705;8.026108513;14.71092032;47.33778414;8.662166377;6.490108782;1.386123017;7.497601082;16.75650629;17.28929297;18.73196065;24.66968249;3.3625;20.24664811;10.95411271;3.356144378;13.51267566;3.136092656;14.94978382;3.392301702;1626.564706;7.910757524;4.198315485;4.468382276;13.67667062;23.04958846;15.41870176;601.814622;8.162920612;5.236435716;13.211405;16.34519524;0.918616327;0.928832765;12.24304175;20.67840317;21.43250041;38.8322491;50.38606;2.286645236;3.304930576;10.24460099;2.179778916;3.61622223;8.459595595;5.591393895;8.329994665;17.57713247;14.49890463;7.892839038;8.579630897;6.745362656;2.451262819;18.39214376;1.916142048;10.46779241;11.79916943;6.134591625;16.1068228;14.76789411;23.6296796;10.52034892;24.89799061;15.11077773;12.56553309;6.848933106;5.628466911;1.267144972;8.640515936;35.55695282;10.9426972;14.19081634;11.19691449;12.02682114;7.699716189;7.990122543;14.61233647;16.23716017;15.47127833;7.63331833;32.15455877;9.409284421;14.10080684;4.208435177;8.352129102;17.68899827;6.4;84219.75;3214.21
22/10/2018;9.514448623;19.26513889;11.27405845;11.39553742;12.46089268;4.814564671;41.03768215;6.307107788;1.447364126;10.77671746;14.16938354;11.64524863;13.52663317;6.958319293;11.74987384;7.929871799;44.18259504;4.290633047;5.922652916;121;2.744918977;10.84167533;9.167847184;1.360406382;1.424915344;7.949057871;14.71092032;48.89348597;9.061852653;6.626092014;1.394460599;7.559564727;17.48739155;17.66678845;18.56221473;24.56596611;3.375;20.29992876;11.02388412;3.486059644;14.84759725;3.204888696;15.00500001;3.447525218;1584.237743;8.26676779;4.391996253;4.515171619;13.57023739;23.18742653;15.19947851;599.2852562;8.188362786;5.318784844;13.33255206;16.5839108;1.01047796;0.967978973;12.22991249;21.10785276;21.79218936;39.66798664;49.81958951;2.315737414;3.381534927;10.08566436;2.188195051;3.595115874;8.42826376;5.771256916;8.593120016;17.9254351;14.62612934;7.854770682;8.810871813;6.904107688;2.368795277;18.61273919;1.916142048;10.52705804;11.88815261;6.073928173;16.97485517;15.0907934;23.95986861;10.60875522;25.58148923;15.5940158;12.75069165;6.91963177;5.743333582;1.286807566;8.60988667;35.92761354;10.9426972;14.70023026;11.29022211;12.32181864;7.616997663;8.401921167;14.62024786;16.17213024;15.3111051;8.223523355;33.20116037;9.753191015;14.00080112;4.241835456;8.374581062;18.06940683;6.4;85596.7;3263.62
23/10/2018;9.594041823;18.88577399;11.29736801;11.27351501;12.32013349;4.946864537;41.19494812;6.409662386;1.480829193;10.5642835;14.0732475;11.67745118;13.57545109;6.798474215;11.79115319;8.021150899;43.76890033;4.219017179;5.998584363;133.75;2.783946261;11.0422702;9.079694807;1.373614211;1.421522689;8.047511469;14.57718468;48.0045135;9.371954075;6.613729902;1.431979719;7.577268626;17.09502157;17.55010803;18.48233431;24.4474331;3.4;20.35853748;11.27331695;3.551017278;15.06554363;3.183075318;15.32249311;3.408079849;1535.864072;8.209177894;4.397692746;4.673085652;13.63941899;23.27931858;15.14101898;626.6721825;8.211126836;5.309096711;13.32298782;16.64188457;1.089216502;0.965309914;12.32181736;20.94579631;21.98443691;39.25433877;50.40394854;2.298282107;3.419837103;10.05387704;2.230275725;3.61622223;8.49876039;5.833817966;8.413086881;17.82013431;15.2481168;8.260833141;8.644852694;6.818229228;2.295512982;18.51967549;1.98653094;10.96414209;11.88815261;6.104259899;16.97485517;15.05280525;23.87520476;10.76788654;25.87352955;15.72441337;12.79277314;7.069866432;5.571033575;1.293361764;8.622138377;36.17472068;10.92777534;14.50175731;11.2840016;12.38081814;7.596318031;7.836466341;14.47784285;16.2615464;14.8487869;8.026788347;32.27969592;9.993925631;13.91954647;4.308636014;8.621552622;18.35884813;6.4;85300.04;3254.23
24/10/2018;9.489958408;18.7950563;11.6547813;11.19894576;11.77191348;5.001510133;40.7144132;6.299416193;1.455730393;10.42074704;13.75279405;11.347375;13.24999826;6.53543801;11.52873443;7.884232249;42.29614716;4.071572744;5.937839205;125;2.742317158;10.6028719;8.989779383;1.346050046;1.379114494;7.247040913;14.53648253;46.94663625;9.371954075;6.533376174;1.431979719;7.462193284;16.32566866;16.87061616;17.95312646;24.18814214;3.4;20.08680615;11.18610267;3.493277159;15.03830033;3.151194226;14.92907775;3.423857996;1533.445388;7.837461293;4.255280416;4.433290268;13.50850611;22.86580437;14.70987993;605.913939;8.200414342;5.183150986;12.97548706;16.20878635;1.049847231;0.959971794;12.47280393;20.45962696;21.70536789;37.96274439;50.08791764;2.292463671;3.397950146;9.867694129;2.398598421;3.595115874;8.292298104;5.786897178;8.385389476;17.41513125;14.7816262;8.413106563;8.395824016;6.682905594;2.394154545;18.26805883;1.916142048;10.95673388;11.41832143;5.899520747;17.07130321;14.23605998;23.47728468;10.7236834;25.19624455;15.78577694;12.72544276;7.069866432;5.301096897;1.280253368;8.567005698;37.06607145;10.89295767;14.51498884;11.03829154;12.30366495;7.361948872;7.873343829;14.15347588;15.92420364;14.99803923;7.63331833;30.96006782;10.35158849;13.62577966;4.208435177;8.688908502;17.57322175;6.4;83063.56;3174.47
25/10/2018;9.673635022;18.81155043;11.6547813;11.32096817;11.11256779;4.961244957;41.50074307;6.281469138;1.48919546;10.76523455;14.07858839;11.83443863;13.63240534;6.652792624;11.82358697;7.929871799;41.91554803;4.086317188;5.930246061;132.5;2.937453578;10.93719669;9.19958204;1.378208238;1.413606492;7.03943224;14.53648253;49.5513256;9.544232642;6.595186734;1.438232905;7.692343967;16.95653804;17.32361074;18.66206527;23.91403456;3.46;20.11344647;11.23843124;3.421102011;14.86802972;3.15455013;15.42602347;3.376523554;1491.118425;8.046879096;4.249583923;4.526868955;13.74904522;23.08787681;14.54911621;609.2282804;8.207109651;5.241279782;13.29110701;16.39634857;1.082654957;0.969758346;12.66974294;21.06733865;22.41854426;38.32574151;50.15350896;2.327374286;3.387006667;9.772332151;2.482759769;3.609186778;8.32481692;5.700875734;8.302297259;17.33413064;15.1585883;8.482898548;8.570737016;6.849457759;2.396550696;18.037123;1.900500072;10.94191747;11.59984712;5.990515926;17.16775125;14.49248001;23.44341914;10.65737868;26.09722;15.71674293;12.84327093;7.025679767;5.341300232;1.365457943;9.011130055;37.26905231;10.95761906;14.43559965;11.25289906;12.20835807;7.410201346;7.93480631;14.29588089;16.78991456;15.23465878;7.790706337;31.06245276;10.54417618;14.0633047;4.328676182;8.536235174;17.95363031;6.4;84083.51;3212.55
26/10/2018;9.612409484;18.55589148;11.96557547;11.45654863;11.25332698;4.89221894;41.04641915;6.507089254;1.505927993;11.05230747;13.90233899;11.96727417;13.86835864;6.745866974;12.50764487;7.90134708;41.28673207;4.107380679;5.922652916;134.5;3.135191817;11.11868729;9.469328313;1.414386204;1.450360261;7.206375297;14.71092032;51.11591715;9.420192074;6.397392942;1.442401696;7.92249465;17.94130976;17.84524086;19.61064537;24.03997588;3.4575;20.5396917;11.39018407;3.435537041;15.06554363;3.183075318;15.03260811;3.384412628;1459.675539;8.26676779;4.340727814;4.251981564;13.7320159;22.66670493;14.41027482;602.6868171;8.331642396;5.347849242;13.32298782;16.70326857;1.082654957;0.987552077;12.4268515;21.56971365;22.88986082;37.00037996;49.7301468;2.327374286;3.458139279;10.08112332;2.651082465;3.61622223;8.251649584;5.825997835;8.496179097;17.82013431;15.10204399;8.362348756;8.893881373;7.182562087;2.316279627;18.08193144;1.90832106;10.55669086;11.73866087;6.127008694;18.61447186;14.94833783;23.53654937;10.94248897;26.91120472;15.45594778;13.21358805;7.069866432;5.341300232;1.463770915;9.057073954;34.85975767;11.15160324;14.58114649;11.21557602;12.3127418;7.327482819;7.799588852;14.23258977;17.27357465;15.28926329;7.916616742;31.62556992;10.4616386;14.40707437;4.328676182;8.118628719;18.11075559;6.4;85719.88;3270.47
29/10/2018;9.747105668;18.53115029;11.26628859;11.49044374;11.43112806;4.751290823;39.31649344;6.435301035;1.505927993;10.89728809;13.8969981;11.72172969;13.60799638;6.462597215;12.34547597;8.015445955;40.99714577;4.088423537;5.968211784;133.75;2.963471767;10.3163078;9.224264705;1.438504849;1.433962426;6.960241302;14.47833659;49.68467147;9.413300931;6.607548846;1.427810927;7.993310244;16.94884451;17.22752098;19.35103397;23.92885119;3.4125;20.51305137;11.27331695;3.255099171;15.12003022;3.188109174;14.49425024;3.360745407;1405.255158;8.188236114;4.289459376;4.193494885;13.47125448;22.05409128;14.1252846;593.3543295;8.322268964;5.275188247;13.21459308;16.39634857;1.02360105;1.007125182;12.18396005;21.30232051;21.84180163;36.80621871;49.62579697;2.251734621;3.392478406;9.767791105;2.701579274;3.482548645;8.438632777;5.704582641;8.634666124;17.61763278;14.73921797;8.501932726;8.573701643;6.875481534;2.29032132;18.1405271;1.837932169;10.52705804;11.24747373;5.937435405;18.7109199;14.84387042;23.95986861;11.03310543;26.57566904;15.24884575;13.12100877;7.065447766;5.123053556;1.400413667;8.514935946;33.46536736;11.07699394;14.63407261;11.13470941;12.33997234;7.451560609;7.615201409;13.92404558;16.94842501;15.03444224;7.893008541;30.20355689;10.49602926;14.38832329;4.048113837;7.858185983;17.77996553;6.4;83796.71;3201.26
30/10/2018;9.881801852;18.94350343;11.80240853;11.67347736;11.89044753;4.716777814;41.06389315;6.768603479;1.480829193;11.12387793;14.30290581;12.24099588;14.13685722;6.646722558;12.7081446;7.99262618;40.3931515;4.212698132;6.180819838;140.75;2.929648121;10.6028719;9.143164519;1.492484671;1.48711403;6.955960711;14.46670741;51.33816027;9.916354348;6.836247917;1.473667629;8.44475966;17.92592271;18.01682971;20.27964396;24.89193188;3.45;21.0618421;11.59949833;3.4644071;16.18251883;3.15455013;14.63229072;3.423857996;1443.954096;8.272003235;4.363513787;4.216889556;13.82567715;22.82751601;14.25681855;622.0495484;8.647660977;5.478639033;13.63223161;16.87718991;1.062970321;1.040933271;12.10518445;22.49343542;23.6960602;37.98806977;50.46655844;2.339011157;3.485497975;9.654264941;2.735243813;3.566974067;8.780080346;6.290886968;8.904715826;18.76784145;15.17743641;8.451174918;9.048041983;7.28665719;2.330257176;18.5265691;1.884858096;10.85301903;11.56781317;6.096676967;19.00026402;15.33771639;23.46035191;11.41104233;27.65062595;14.84231213;13.05367838;7.091959765;5.329813565;1.450662519;8.775284707;32.28278318;11.11678557;15.24933877;12.09577791;12.75296884;8.071949559;7.839539465;13.44936221;18.41972713;15.08904675;8.152698752;30.6415369;10.33095409;15.13211585;4.181714953;8.217417343;18.58213142;6.4;86885.71;3315.88
31/10/2018;9.900169513;18.92700931;11.80240853;11.86329;12.10529051;4.788679915;41.41337309;6.804497589;1.505927993;11.50626123;14.14267908;12.17659077;13.95379;6.992716335;12.60494621;8.101020111;43.14835827;4.164252103;6.241564996;140;2.869806286;10.90854028;9.044433857;1.493633178;1.483155932;6.902453321;14.62370142;50.31584192;10.06106835;7.102033324;1.488258397;8.365092116;18.07979329;18.25705411;20.89871729;25.55868006;3.45;21.20569986;11.85939686;3.457189585;16.33235697;3.171329652;14.39071988;3.447525218;1427.023311;8.512833709;4.523015597;4.263678899;14.15562018;22.804543;14.16182181;631.9925726;8.750768734;5.444730569;13.51427264;16.79534458;1.03672414;1.049830136;12.25617102;23.29561485;23.31776665;37.54065473;50.32643153;2.286645236;3.507384933;9.754167965;2.64266633;3.862463043;8.918285314;6.251271811;8.752380097;18.63014041;15.3564934;8.387727659;8.988749441;7.187766843;2.37618341;18.74371772;1.861395132;10.66781392;11.17984651;6.020847652;19.67540031;15.81256829;23.66354514;11.41546264;26.22149248;14.88066436;13.12100877;6.981493102;5.496370238;1.492172441;8.741592514;33.40359058;11.07201999;15.20302842;12.1299907;12.94812103;7.989231033;7.713541378;13.84493169;17.98483949;15.43487532;8.08974355;32.25694371;10.482273;14.98835763;4.168354842;8.082705583;19.12793501;6.4;87423.55;3335.51
01/11/2018;9.930782282;19.38059777;12.15982183;12.03276557;12.12751565;4.87783852;42.31328394;7.035245435;1.472462926;11.50046754;14.50051877;12.81661653;14.75114943;7.118164371;12.79070331;8.563120554;43.18972774;4.273782255;5.983398074;138.75;2.85939901;11.00406165;8.779976726;1.54416748;1.533480323;6.988065145;14.93187485;50.59142339;9.81987835;7.441991404;1.494511584;8.391647964;18.46446974;18.38746164;21.23820911;25.26234754;3.45;21.39751021;11.98498541;3.47884213;15.79430184;3.272006784;14.68060489;3.486970586;1427.023311;8.59660083;4.636945461;4.427441601;14.58135311;23.12616517;14.57834598;605.3034024;8.95832331;5.52223563;13.89219389;17.03583849;1.043285686;1.072961987;12.36120516;23.39284873;23.5844326;37.97962798;50.6633324;2.373921771;3.556630587;10.09020541;2.64266633;3.89060485;9.064619986;6.322579094;8.780077502;18.84884206;15.30937314;8.559035259;8.825694949;7.109695515;2.392157752;19.67780149;1.90832106;10.77893698;11.23857541;6.081511104;20.44698463;15.85055644;23.72280984;11.60332602;25.97294753;15.17981174;13.66806814;7.030098433;5.553803574;1.54023656;8.959060303;32.68874491;11.1665251;15.83814188;12.54365448;12.88912153;8.368357613;8.165290614;14.62815925;17.98483949;15.96271894;7.963833144;32.70629983;10.9362297;14.61333617;4.355396405;8.172513423;19.03696775;6.4;88419.05;3375.21
